Entered file!
Imports done!
*** RUN *** 
chain_4d
** Loading results csv
*** Analysing case 0
{'malformed_chain': 0, 'chain_gold_precision_source': 0.5555555555555556, 'chain_recall_target': 0.4444444444444444, 'chain_pegasus_precision_source': 0.8888888888888888, 'chain_precision_target': 0.4444444444444444, 'chain_f1_target': 0.4444444444444444}
*** Analysing case 79
{'malformed_chain': 0, 'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.5, 'chain_pegasus_precision_source': 0.7777777777777778, 'chain_precision_target': 0.4444444444444444, 'chain_f1_target': 0.47058823529411764}
*** Analysing case 80
{'malformed_chain': 0, 'chain_gold_precision_source': 0.625, 'chain_recall_target': 0.375, 'chain_pegasus_precision_source': 0.7142857142857143, 'chain_precision_target': 0.42857142857142855, 'chain_f1_target': 0.39999999999999997}
*** Analysing case 81
{'malformed_chain': 0, 'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.5, 'chain_pegasus_precision_source': 0.5, 'chain_precision_target': 0.4, 'chain_f1_target': 0.4444444444444445}
*** Analysing case 82
{'malformed_chain': 0, 'chain_gold_precision_source': 1.0, 'chain_recall_target': 0.3333333333333333, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.07142857142857142, 'chain_f1_target': 0.11764705882352941}
*** Analysing case 83
{'malformed_chain': 0, 'chain_gold_precision_source': 0.3333333333333333, 'chain_recall_target': 0.3333333333333333, 'chain_pegasus_precision_source': 0.8, 'chain_precision_target': 0.3, 'chain_f1_target': 0.3157894736842105}
*** Analysing case 84
{'malformed_chain': 0, 'chain_gold_precision_source': 0.75, 'chain_recall_target': 0.375, 'chain_pegasus_precision_source': 0.875, 'chain_precision_target': 0.375, 'chain_f1_target': 0.375}
*** Analysing case 85
{'malformed_chain': 0, 'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.125, 'chain_pegasus_precision_source': 0.6666666666666666, 'chain_precision_target': 0.1111111111111111, 'chain_f1_target': 0.11764705882352941}
*** Analysing case 86
{'malformed_chain': 0, 'chain_gold_precision_source': 0.3333333333333333, 'chain_recall_target': 0.3333333333333333, 'chain_pegasus_precision_source': 0.9333333333333333, 'chain_precision_target': 0.2, 'chain_f1_target': 0.25}
*** Analysing case 87
{'malformed_chain': 0, 'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.0, 'chain_pegasus_precision_source': 0.875, 'chain_precision_target': 0.0, 'chain_f1_target': 0}
*** Analysing case 88
{'malformed_chain': 0, 'chain_gold_precision_source': 0.38461538461538464, 'chain_recall_target': 0.0, 'chain_pegasus_precision_source': 0.5, 'chain_precision_target': 0.0, 'chain_f1_target': 0}
*** Analysing case 89
{'malformed_chain': 0, 'chain_gold_precision_source': 0.0, 'chain_recall_target': 0.0, 'chain_pegasus_precision_source': 0.9090909090909091, 'chain_precision_target': 0.0, 'chain_f1_target': 0}
*** Analysing case 90
{'malformed_chain': 1, 'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.25, 'chain_pegasus_precision_source': 0.8181818181818182, 'chain_precision_target': 0.36363636363636365, 'chain_f1_target': 0.2962962962962963}
*** Analysing case 91
{'malformed_chain': 1, 'chain_gold_precision_source': 0.4444444444444444, 'chain_recall_target': 0.4444444444444444, 'chain_pegasus_precision_source': 0.9090909090909091, 'chain_precision_target': 0.2727272727272727, 'chain_f1_target': 0.3380281690140845}
*** Analysing case 92
{'malformed_chain': 0, 'chain_gold_precision_source': 0.8333333333333334, 'chain_recall_target': 0.5, 'chain_pegasus_precision_source': 0.6363636363636364, 'chain_precision_target': 0.2727272727272727, 'chain_f1_target': 0.3529411764705882}
*** Analysing case 93
{'malformed_chain': 0, 'chain_gold_precision_source': 0.3076923076923077, 'chain_recall_target': 0.0, 'chain_pegasus_precision_source': 0.42857142857142855, 'chain_precision_target': 0.0, 'chain_f1_target': 0}
*** Analysing case 94
{'malformed_chain': 0, 'chain_gold_precision_source': 0.7142857142857143, 'chain_recall_target': 0.2857142857142857, 'chain_pegasus_precision_source': 0.6923076923076923, 'chain_precision_target': 0.15384615384615385, 'chain_f1_target': 0.2}
*** Analysing case 95
{'malformed_chain': 0, 'chain_gold_precision_source': 0.6842105263157895, 'chain_recall_target': 0.21052631578947367, 'chain_pegasus_precision_source': 0.8333333333333334, 'chain_precision_target': 0.16666666666666666, 'chain_f1_target': 0.186046511627907}
*** Analysing case 96
{'malformed_chain': 0, 'chain_gold_precision_source': 0.7777777777777778, 'chain_recall_target': 0.2222222222222222, 'chain_pegasus_precision_source': 0.8888888888888888, 'chain_precision_target': 0.2222222222222222, 'chain_f1_target': 0.2222222222222222}
*** Analysing case 97
{'malformed_chain': 0, 'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.25, 'chain_pegasus_precision_source': 0.8888888888888888, 'chain_precision_target': 0.2222222222222222, 'chain_f1_target': 0.23529411764705882}
*** Analysing case 98
{'malformed_chain': 0, 'chain_gold_precision_source': 0.5714285714285714, 'chain_recall_target': 0.2857142857142857, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.25, 'chain_f1_target': 0.26666666666666666}
*** Analysing case 99
{'malformed_chain': 0, 'chain_gold_precision_source': 0.6666666666666666, 'chain_recall_target': 0.16666666666666666, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.4, 'chain_f1_target': 0.23529411764705882}
*** Analysing case 100
{'malformed_chain': 0, 'chain_gold_precision_source': 0.6666666666666666, 'chain_recall_target': 0.0, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.0, 'chain_f1_target': 0}
*** Analysing case 101
{'malformed_chain': 0, 'chain_gold_precision_source': 0.3333333333333333, 'chain_recall_target': 0.16666666666666666, 'chain_pegasus_precision_source': 0.9, 'chain_precision_target': 0.1, 'chain_f1_target': 0.125}
*** Analysing case 102
{'malformed_chain': 0, 'chain_gold_precision_source': 0.7777777777777778, 'chain_recall_target': 0.4444444444444444, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.45454545454545453, 'chain_f1_target': 0.44943820224719094}
*** Analysing case 103
{'malformed_chain': 0, 'chain_gold_precision_source': 0.6666666666666666, 'chain_recall_target': 0.5, 'chain_pegasus_precision_source': 0.4444444444444444, 'chain_precision_target': 0.2222222222222222, 'chain_f1_target': 0.30769230769230765}
*** Analysing case 104
{'malformed_chain': 0, 'chain_gold_precision_source': 0.7, 'chain_recall_target': 0.3, 'chain_pegasus_precision_source': 0.8181818181818182, 'chain_precision_target': 0.2727272727272727, 'chain_f1_target': 0.28571428571428564}
*** Analysing case 105
{'malformed_chain': 0, 'chain_gold_precision_source': 0.45454545454545453, 'chain_recall_target': 0.09090909090909091, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.1111111111111111, 'chain_f1_target': 0.09999999999999999}
*** Analysing case 106
{'malformed_chain': 1, 'chain_gold_precision_source': 0.3, 'chain_recall_target': 0.2, 'chain_pegasus_precision_source': 0.6153846153846154, 'chain_precision_target': 0.15384615384615385, 'chain_f1_target': 0.17391304347826086}
*** Analysing case 107
{'malformed_chain': 0, 'chain_gold_precision_source': 0.7272727272727273, 'chain_recall_target': 0.5454545454545454, 'chain_pegasus_precision_source': 0.7692307692307693, 'chain_precision_target': 0.23076923076923078, 'chain_f1_target': 0.3243243243243243}
*** Analysing case 108
{'malformed_chain': 0, 'chain_gold_precision_source': 0.5714285714285714, 'chain_recall_target': 0.42857142857142855, 'chain_pegasus_precision_source': 0.6666666666666666, 'chain_precision_target': 0.5, 'chain_f1_target': 0.4615384615384615}
*** Analysing case 109
{'malformed_chain': 1, 'chain_gold_precision_source': 0.3333333333333333, 'chain_recall_target': 0.0, 'chain_pegasus_precision_source': 0.625, 'chain_precision_target': 0.0, 'chain_f1_target': 0}
*** Analysing case 110
{'malformed_chain': 0, 'chain_gold_precision_source': 0.9, 'chain_recall_target': 0.4, 'chain_pegasus_precision_source': 0.8181818181818182, 'chain_precision_target': 0.36363636363636365, 'chain_f1_target': 0.380952380952381}
*** Analysing case 111
{'malformed_chain': 0, 'chain_gold_precision_source': 0.7142857142857143, 'chain_recall_target': 0.42857142857142855, 'chain_pegasus_precision_source': 0.9230769230769231, 'chain_precision_target': 0.46153846153846156, 'chain_f1_target': 0.4444444444444445}
*** Analysing case 112
{'malformed_chain': 0, 'chain_gold_precision_source': 0.8571428571428571, 'chain_recall_target': 0.7142857142857143, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.5454545454545454, 'chain_f1_target': 0.6185567010309277}
*** Analysing case 113
{'malformed_chain': 0, 'chain_gold_precision_source': 0.7777777777777778, 'chain_recall_target': 0.6666666666666666, 'chain_pegasus_precision_source': 0.7857142857142857, 'chain_precision_target': 0.5714285714285714, 'chain_f1_target': 0.6153846153846153}
*** Analysing case 114
{'malformed_chain': 1, 'chain_gold_precision_source': 0.5714285714285714, 'chain_recall_target': 0.42857142857142855, 'chain_pegasus_precision_source': 0.8333333333333334, 'chain_precision_target': 0.16666666666666666, 'chain_f1_target': 0.24}
*** Analysing case 115
