,r1_f1,r2_f1,rL_f1
501,0.3308270676691729,0.0916030534351145,0.2706766917293233
502,0.2764227642276423,0.06611570247933884,0.16260162601626016
503,0.2641509433962264,0.07692307692307691,0.18867924528301885
504,0.2994011976047904,0.16969696969696968,0.20359281437125745
505,0.23140495867768596,0.0,0.1652892561983471
506,0.1423948220064725,0.05211726384364821,0.09708737864077671
507,0.3364485981308411,0.03809523809523809,0.16822429906542055
508,0.18750000000000003,0.07936507936507936,0.09375000000000001
509,0.1751824817518248,0.014814814814814815,0.10218978102189781
510,0.11518324607329844,0.010582010582010581,0.08376963350785341
511,0.014705882352941175,0.0,0.014705882352941175
512,0.22598870056497172,0.04571428571428571,0.13559322033898305
513,0.30357142857142855,0.09090909090909091,0.14285714285714285
514,0.25,0.08955223880597016,0.14705882352941177
515,0.15,0.0,0.1
516,0.25000000000000006,0.058823529411764705,0.17307692307692307
517,0.17391304347826086,0.06666666666666667,0.08695652173913043
518,0.32692307692307687,0.0392156862745098,0.15384615384615385
519,0.1626794258373206,0.05797101449275362,0.1339712918660287
520,0.1287128712871287,0.06,0.11881188118811879
521,0.3356643356643357,0.028368794326241138,0.13986013986013987
522,0.20535714285714285,0.036036036036036036,0.13392857142857145
523,0.323943661971831,0.11428571428571427,0.19718309859154926
524,0.32051282051282054,0.025974025974025976,0.16666666666666666
525,0.21951219512195122,0.0,0.12195121951219513
526,0.36538461538461536,0.1176470588235294,0.1923076923076923
527,0.35789473684210527,0.1935483870967742,0.23157894736842108
528,0.23529411764705882,0.07228915662650601,0.18823529411764706
529,0.10126582278481013,0.0,0.05063291139240506
530,0.34343434343434337,0.11224489795918367,0.1616161616161616
531,0.17647058823529413,0.08,0.1568627450980392
532,0.1382488479262673,0.018604651162790697,0.08294930875576037
533,0.3021582733812949,0.145985401459854,0.17266187050359713
534,0.42914979757085026,0.15510204081632653,0.2834008097165992
535,0.14634146341463417,0.01652892561983471,0.09756097560975609
536,0.1258741258741259,0.0425531914893617,0.06993006993006994
537,0.0588235294117647,0.0,0.0392156862745098
538,0.3673469387755102,0.09655172413793105,0.25850340136054417
539,0.38993710691823896,0.16560509554140126,0.2893081761006289
540,0.3609022556390977,0.07633587786259542,0.2406015037593985
541,0.2469135802469136,0.025316455696202528,0.1728395061728395
542,0.2266009852216749,0.09950248756218905,0.16748768472906406
543,0.3333333333333333,0.12676056338028172,0.22222222222222224
544,0.21505376344086022,0.02197802197802198,0.15053763440860213
545,0.2236842105263158,0.04000000000000001,0.10526315789473684
546,0.12903225806451613,0.0130718954248366,0.06451612903225806
547,0.2945736434108527,0.11023622047244096,0.17054263565891473
548,0.16071428571428573,0.05454545454545454,0.125
549,0.16058394160583941,0.04444444444444444,0.10218978102189781
550,0.17777777777777778,0.0,0.08888888888888889
551,0.2777777777777778,0.12676056338028172,0.2083333333333333
552,0.17948717948717952,0.05263157894736842,0.1282051282051282
553,0.33707865168539325,0.022988505747126436,0.20224719101123598
554,0.18918918918918923,0.027777777777777776,0.08108108108108107
555,0.12121212121212122,0.0736196319018405,0.12121212121212122
556,0.24836601307189543,0.07947019867549669,0.13071895424836602
557,0.2028985507246377,0.044117647058823525,0.15942028985507248
558,0.2896551724137931,0.11188811188811189,0.20689655172413793
559,0.3258426966292135,0.15909090909090912,0.21348314606741572
560,0.21153846153846154,0.07729468599033816,0.11057692307692307
561,0.3067484662576688,0.12422360248447205,0.17177914110429446
562,0.14659685863874344,0.0,0.07329842931937172
563,0.21276595744680848,0.11827956989247312,0.1702127659574468
564,0.29473684210526313,0.08602150537634409,0.2105263157894737
565,0.4105960264900662,0.1476510067114094,0.23841059602649006
566,0.2456140350877193,0.03571428571428572,0.19298245614035087
567,0.3298969072164949,0.20833333333333334,0.26804123711340205
568,0.2782608695652174,0.035398230088495575,0.1565217391304348
569,0.03940886699507389,0.0,0.03940886699507389
570,0.22929936305732487,0.0,0.11464968152866244
571,0.1818181818181818,0.04615384615384615,0.10606060606060606
572,0.25,0.0736842105263158,0.125
573,0.15853658536585366,0.08641975308641975,0.14634146341463414
574,0.06611570247933884,0.025,0.049586776859504134
575,0.21138211382113817,0.09917355371900827,0.1951219512195122
576,0.38260869565217387,0.08849557522123892,0.2434782608695652
577,0.23236514522821575,0.08368200836820083,0.11618257261410787
578,0.27848101265822783,0.13231552162849872,0.1822784810126582
579,0.24,0.02040816326530612,0.14
580,0.2377622377622378,0.028368794326241138,0.15384615384615385
581,0.2336448598130841,0.07547169811320756,0.1588785046728972
582,0.21487603305785122,0.0,0.11570247933884298
583,0.23111111111111113,0.08071748878923767,0.16
584,0.2288557213930348,0.11055276381909547,0.15920398009950248
585,0.08620689655172414,0.0,0.06896551724137931
586,0.055555555555555546,0.0,0.04629629629629629
587,0.0,0.0,0.0
588,0.04201680672268907,0.00847457627118644,0.04201680672268907
589,0.24615384615384617,0.125,0.2153846153846154
590,0.4754098360655738,0.31666666666666665,0.4262295081967213
591,0.3247863247863248,0.19130434782608693,0.20512820512820512
592,0.31999999999999995,0.06756756756756757,0.21333333333333335
593,0.17467248908296942,0.10572687224669604,0.1222707423580786
594,0.3067484662576687,0.02484472049689441,0.18404907975460125
595,0.16822429906542058,0.0,0.09345794392523364
596,0.1772151898734177,0.0851063829787234,0.10126582278481013
597,0.38095238095238093,0.1553398058252427,0.19047619047619047
598,0.27777777777777773,0.09859154929577464,0.13888888888888887
599,0.39490445859872614,0.1032258064516129,0.22929936305732482
600,0.30857142857142855,0.05780346820809249,0.20571428571428568
601,0.052980132450331126,0.00796812749003984,0.04238410596026491
602,0.2551020408163265,0.061855670103092786,0.15306122448979592
603,0.14655172413793105,0.08695652173913045,0.12068965517241381
604,0.2878787878787879,0.10769230769230768,0.24242424242424246
605,0.28125,0.10526315789473685,0.19791666666666666
606,0.25000000000000006,0.18604651162790697,0.25000000000000006
607,0.16504854368932037,0.029411764705882353,0.11650485436893203
608,0.17204301075268819,0.0,0.08602150537634409
609,0.2794117647058823,0.13432835820895525,0.16176470588235292
610,0.13513513513513511,0.0,0.08108108108108107
611,0.21374045801526714,0.12403100775193798,0.183206106870229
612,0.11851851851851852,0.045112781954887216,0.1037037037037037
613,0.24074074074074078,0.04672897196261682,0.13888888888888887
614,0.2711864406779661,0.051724137931034475,0.10169491525423728
615,0.2608695652173913,0.04411764705882353,0.17391304347826086
